FBgn_ID,NumGenInter,NumPhysicalInter
FBgn0035206,0.0,18.0
FBgn0040075,10.0,18.0
FBgn0010417,4.0,18.0
FBgn0023091,0.0,18.0
FBgn0002973,33.0,18.0
FBgn0022984,1.0,18.0
FBgn0038610,0.0,18.0
FBgn0037719,3.0,18.0
FBgn0034470,0.0,18.0
FBgn0041781,17.0,18.0
FBgn0261396,0.0,18.0
FBgn0042127,0.0,18.0
FBgn0052846,0.0,18.0
FBgn0263512,0.0,18.0
FBgn0020887,6.0,18.0
FBgn0260962,5.0,18.0
FBgn0266464,87.0,18.0
FBgn0085201,0.0,18.0
FBgn0015778,6.0,18.0
FBgn0024975,0.0,18.0
FBgn0266420,4.0,18.0
FBgn0086758,5.0,18.0
FBgn0250816,1.0,18.0
FBgn0026878,0.0,18.0
FBgn0011290,0.0,18.0
FBgn0031876,0.0,18.0
FBgn0032329,0.0,18.0
FBgn0013717,5.0,18.0
FBgn0051866,0.0,18.0
FBgn0033304,0.0,18.0
FBgn0033482,0.0,18.0
FBgn0063485,2.0,18.0
FBgn0051992,1.0,18.0
FBgn0013726,11.0,18.0
FBgn0000114,9.0,18.0
FBgn0260400,13.0,18.0
FBgn0029824,0.0,18.0
FBgn0034523,0.0,18.0
FBgn0035154,1.0,18.0
FBgn0039858,15.0,18.0
FBgn0040011,0.0,18.0
FBgn0023518,14.0,18.0
FBgn0037262,1.0,18.0
FBgn0034259,2.0,18.0
FBgn0015765,7.0,18.0
FBgn0030501,0.0,18.0
FBgn0004237,1.0,18.0
FBgn0001297,59.0,18.0
FBgn0015371,7.0,18.0
FBgn0001078,14.0,18.0
FBgn0261268,11.0,18.0
FBgn0037364,7.0,18.0
FBgn0032455,1.0,18.0
FBgn0262167,0.0,18.0
FBgn0039427,0.0,18.0
FBgn0034939,0.0,18.0
FBgn0025185,0.0,18.0
FBgn0000492,2.0,18.0
FBgn0032202,0.0,17.0
FBgn0038760,0.0,17.0
FBgn0039120,1.0,17.0
FBgn0284248,2.0,17.0
FBgn0036761,3.0,17.0
FBgn0030093,1.0,17.0
FBgn0017566,6.0,17.0
FBgn0036411,14.0,17.0
FBgn0025680,13.0,17.0
FBgn0259199,0.0,17.0
FBgn0003257,1.0,17.0
FBgn0010328,1.0,17.0
FBgn0004863,1.0,17.0
FBgn0037621,3.0,17.0
FBgn0000615,4.0,17.0
FBgn0267795,4.0,17.0
FBgn0038965,4.0,17.0
FBgn0032919,0.0,17.0
FBgn0005631,37.0,17.0
FBgn0031713,1.0,17.0
FBgn0262699,47.0,17.0
FBgn0003896,12.0,17.0
FBgn0086442,0.0,17.0
FBgn0033210,1.0,17.0
FBgn0016120,0.0,17.0
FBgn0004507,1.0,17.0
FBgn0021967,1.0,17.0
FBgn0261930,0.0,17.0
FBgn0017550,5.0,17.0
FBgn0000251,1.0,17.0
FBgn0010173,0.0,17.0
FBgn0020510,6.0,17.0
FBgn0061198,0.0,17.0
FBgn0002413,24.0,17.0
FBgn0000061,9.0,17.0
FBgn0263599,0.0,17.0
FBgn0041100,74.0,17.0
FBgn0283535,1.0,17.0
FBgn0264954,0.0,17.0
FBgn0020306,78.0,17.0
FBgn0026206,8.0,17.0
FBgn0086656,8.0,17.0
FBgn0037027,1.0,17.0
FBgn0000459,2.0,17.0
FBgn0032475,1.0,17.0
FBgn0038535,2.0,17.0
FBgn0035181,0.0,17.0
FBgn0264855,14.0,17.0
FBgn0260780,1.0,17.0
FBgn0052685,0.0,17.0
FBgn0016075,4.0,16.0
FBgn0265185,0.0,16.0
FBgn0025574,0.0,16.0
FBgn0001223,1.0,16.0
FBgn0026324,0.0,16.0
FBgn0026257,7.0,16.0
FBgn0037718,0.0,16.0
FBgn0000464,19.0,16.0
FBgn0001257,7.0,16.0
FBgn0037046,0.0,16.0
FBgn0004889,22.0,16.0
FBgn0030663,0.0,16.0
FBgn0003130,3.0,16.0
FBgn0260749,10.0,16.0
FBgn0284220,5.0,16.0
FBgn0003892,38.0,16.0
FBgn0002609,0.0,16.0
FBgn0261564,0.0,16.0
FBgn0052423,1.0,16.0
FBgn0029766,0.0,16.0
FBgn0022361,1.0,16.0
FBgn0003330,15.0,16.0
FBgn0031392,4.0,16.0
FBgn0028707,1.0,16.0
FBgn0002733,9.0,16.0
FBgn0032876,2.0,16.0
FBgn0263603,1.0,16.0
FBgn0036476,2.0,16.0
FBgn0020660,0.0,16.0
FBgn0032906,1.0,16.0
FBgn0033029,3.0,16.0
FBgn0015794,1.0,16.0
FBgn0035725,0.0,16.0
FBgn0011481,22.0,16.0
FBgn0263108,0.0,16.0
FBgn0040777,1.0,16.0
FBgn0267033,4.0,16.0
FBgn0000547,31.0,16.0
FBgn0033735,0.0,16.0
FBgn0037051,0.0,16.0
FBgn0019972,8.0,16.0
FBgn0035162,0.0,16.0
FBgn0031191,2.0,16.0
FBgn0004227,1.0,16.0
FBgn0038473,0.0,16.0
FBgn0011763,17.0,16.0
FBgn0025582,0.0,16.0
FBgn0015270,3.0,16.0
FBgn0035715,1.0,16.0
FBgn0032600,2.0,16.0
FBgn0035641,0.0,16.0
FBgn0024291,19.0,16.0
FBgn0040232,2.0,16.0
FBgn0032656,0.0,16.0
FBgn0262473,27.0,16.0
FBgn0002723,4.0,16.0
FBgn0036740,4.0,16.0
FBgn0263667,9.0,16.0
FBgn0003997,121.0,16.0
FBgn0033859,0.0,16.0
FBgn0010313,18.0,16.0
FBgn0039638,0.0,16.0
FBgn0027500,0.0,16.0
FBgn0003218,17.0,16.0
FBgn0033663,0.0,16.0
FBgn0265045,1.0,16.0
FBgn0040080,13.0,16.0
FBgn0035533,9.0,16.0
FBgn0026196,0.0,16.0
FBgn0000182,5.0,16.0
FBgn0267698,22.0,16.0
FBgn0053213,0.0,16.0
FBgn0021767,2.0,16.0
FBgn0026411,4.0,16.0
FBgn0000810,2.0,16.0
FBgn0264491,4.0,16.0
FBgn0001206,0.0,16.0
FBgn0043903,29.0,16.0
FBgn0002031,0.0,16.0
FBgn0001150,3.0,15.0
FBgn0037489,0.0,15.0
FBgn0001229,0.0,15.0
FBgn0035033,0.0,15.0
FBgn0263738,0.0,15.0
FBgn0263289,39.0,15.0
FBgn0024509,0.0,15.0
FBgn0035142,20.0,15.0
FBgn0013756,5.0,15.0
FBgn0262975,14.0,15.0
FBgn0087021,0.0,15.0
FBgn0038301,0.0,15.0
FBgn0038271,0.0,15.0
FBgn0039936,1.0,15.0
FBgn0023522,0.0,15.0
FBgn0010803,1.0,15.0
FBgn0021776,22.0,15.0
FBgn0020497,2.0,15.0
FBgn0278608,11.0,15.0
FBgn0014006,13.0,15.0
FBgn0261963,7.0,15.0
FBgn0005536,16.0,15.0
FBgn0004107,4.0,15.0
FBgn0010380,0.0,15.0
FBgn0022029,0.0,15.0
FBgn0032020,2.0,15.0
FBgn0032242,0.0,15.0
FBgn0001091,0.0,15.0
FBgn0035879,0.0,15.0
FBgn0259174,7.0,15.0
FBgn0002940,63.0,15.0
FBgn0001122,7.0,15.0
FBgn0022160,0.0,15.0
FBgn0259108,13.0,15.0
FBgn0284256,0.0,15.0
FBgn0005617,6.0,15.0
FBgn0011274,5.0,15.0
FBgn0262527,1.0,15.0
FBgn0035295,0.0,15.0
FBgn0261524,11.0,15.0
FBgn0264078,1.0,15.0
FBgn0029861,0.0,15.0
FBgn0027835,2.0,15.0
FBgn0041342,3.0,15.0
FBgn0024807,0.0,15.0
FBgn0035213,0.0,15.0
FBgn0053523,0.0,15.0
FBgn0004856,0.0,15.0
FBgn0039740,0.0,15.0
FBgn0020633,0.0,15.0
FBgn0028690,0.0,15.0
FBgn0287768,20.0,15.0
FBgn0082582,3.0,15.0
FBgn0022023,0.0,15.0
FBgn0028577,5.0,15.0
FBgn0026371,5.0,15.0
FBgn0035437,12.0,15.0
FBgn0021814,1.0,15.0
FBgn0010109,14.0,15.0
FBgn0004242,6.0,15.0
FBgn0011824,0.0,15.0
FBgn0050169,6.0,15.0
FBgn0030752,1.0,15.0
FBgn0086690,0.0,15.0
FBgn0024273,21.0,15.0
FBgn0034072,38.0,15.0
FBgn0000022,15.0,15.0
FBgn0028878,0.0,15.0
FBgn0027492,10.0,15.0
FBgn0286809,0.0,15.0
FBgn0004657,50.0,15.0
FBgn0051694,0.0,15.0
FBgn0263351,0.0,14.0
FBgn0051712,0.0,14.0
FBgn0020412,5.0,14.0
FBgn0034312,1.0,14.0
FBgn0264493,2.0,14.0
FBgn0005654,0.0,14.0
FBgn0034643,2.0,14.0
FBgn0027841,3.0,14.0
FBgn0031021,0.0,14.0
FBgn0002069,4.0,14.0
FBgn0027569,0.0,14.0
FBgn0062442,5.0,14.0
FBgn0013983,6.0,14.0
FBgn0010774,2.0,14.0
FBgn0003511,0.0,14.0
FBgn0259212,18.0,14.0
FBgn0033845,2.0,14.0
FBgn0034585,0.0,14.0
FBgn0038592,0.0,14.0
FBgn0028671,2.0,14.0
FBgn0033897,0.0,14.0
FBgn0029079,1.0,14.0
FBgn0028544,0.0,14.0
FBgn0040465,3.0,14.0
FBgn0034763,10.0,14.0
FBgn0016797,16.0,14.0
FBgn0036239,4.0,14.0
FBgn0038369,0.0,14.0
FBgn0033264,1.0,14.0
FBgn0010612,0.0,14.0
FBgn0033669,2.0,14.0
FBgn0013275,0.0,14.0
FBgn0004574,3.0,14.0
FBgn0004644,84.0,14.0
FBgn0032244,1.0,14.0
FBgn0033155,0.0,14.0
FBgn0029970,4.0,14.0
FBgn0265574,0.0,14.0
FBgn0002932,16.0,14.0
FBgn0000560,5.0,14.0
FBgn0027950,0.0,14.0
FBgn0034430,1.0,14.0
FBgn0004656,7.0,14.0
FBgn0000482,7.0,14.0
FBgn0035817,0.0,14.0
FBgn0037734,2.0,14.0
FBgn0028411,0.0,14.0
FBgn0032195,0.0,14.0
FBgn0033692,0.0,14.0
FBgn0015929,1.0,14.0
FBgn0052364,16.0,14.0
FBgn0033739,3.0,14.0
FBgn0036365,5.0,14.0
FBgn0016034,5.0,14.0
FBgn0038269,1.0,14.0
FBgn0011640,2.0,14.0
FBgn0085405,0.0,14.0
FBgn0051852,1.0,14.0
FBgn0002631,0.0,14.0
FBgn0000576,1.0,14.0
FBgn0034243,0.0,14.0
FBgn0004892,0.0,14.0
FBgn0033741,0.0,14.0
FBgn0033749,0.0,14.0
FBgn0032979,0.0,14.0
FBgn0033737,0.0,14.0
FBgn0023388,6.0,14.0
FBgn0050122,1.0,14.0
FBgn0037228,0.0,14.0
FBgn0262716,6.0,14.0
FBgn0000996,8.0,14.0
FBgn0283450,2.0,14.0
FBgn0031878,2.0,14.0
FBgn0284255,0.0,14.0
FBgn0030504,0.0,14.0
FBgn0004110,4.0,14.0
FBgn0026083,2.0,14.0
FBgn0263755,9.0,14.0
FBgn0052767,0.0,14.0
FBgn0039296,0.0,14.0
FBgn0030878,0.0,14.0
FBgn0024371,5.0,14.0
FBgn0033998,0.0,14.0
FBgn0034964,0.0,14.0
FBgn0000658,11.0,14.0
FBgn0034921,2.0,13.0
FBgn0036786,4.0,13.0
FBgn0261573,2.0,13.0
FBgn0025725,0.0,13.0
FBgn0032321,2.0,13.0
FBgn0038390,0.0,13.0
FBgn0021995,0.0,13.0
FBgn0032490,0.0,13.0
FBgn0031677,0.0,13.0
FBgn0034708,25.0,13.0
FBgn0020255,2.0,13.0
FBgn0283657,10.0,13.0
FBgn0001491,0.0,13.0
FBgn0026533,2.0,13.0
FBgn0003206,12.0,13.0
FBgn0266722,0.0,13.0
FBgn0001079,11.0,13.0
FBgn0022987,0.0,13.0
FBgn0004893,4.0,13.0
FBgn0262512,1.0,13.0
FBgn0028484,8.0,13.0
FBgn0261648,9.0,13.0
FBgn0026143,0.0,13.0
FBgn0050324,0.0,13.0
FBgn0035903,0.0,13.0
FBgn0013718,7.0,13.0
FBgn0086356,16.0,13.0
FBgn0000826,10.0,13.0
FBgn0052772,0.0,13.0
FBgn0025635,0.0,13.0
FBgn0029629,0.0,13.0
FBgn0025676,0.0,13.0
FBgn0263240,3.0,13.0
FBgn0035491,0.0,13.0
FBgn0015834,0.0,13.0
FBgn0038128,0.0,13.0
FBgn0032388,0.0,13.0
FBgn0003900,8.0,13.0
FBgn0041164,3.0,13.0
FBgn0026620,2.0,13.0
FBgn0284246,2.0,13.0
FBgn0086655,17.0,13.0
FBgn0025678,0.0,13.0
FBgn0086680,8.0,13.0
FBgn0003392,46.0,13.0
FBgn0031637,0.0,13.0
FBgn0015372,0.0,13.0
FBgn0010621,0.0,13.0
FBgn0011291,1.0,13.0
FBgn0037634,1.0,13.0
FBgn0025724,0.0,13.0
FBgn0033027,1.0,13.0
FBgn0003866,14.0,13.0
FBgn0261788,8.0,13.0
FBgn0002121,29.0,13.0
FBgn0000568,7.0,13.0
FBgn0019624,8.0,13.0
FBgn0003411,6.0,13.0
FBgn0039566,0.0,13.0
FBgn0266441,0.0,13.0
FBgn0265935,4.0,13.0
FBgn0029113,2.0,13.0
FBgn0036597,0.0,13.0
FBgn0014861,1.0,13.0
FBgn0010433,28.0,13.0
FBgn0026573,1.0,13.0
FBgn0052484,3.0,13.0
FBgn0039350,5.0,13.0
FBgn0042693,10.0,13.0
FBgn0263391,8.0,13.0
FBgn0033890,1.0,13.0
FBgn0031443,0.0,13.0
FBgn0015903,12.0,13.0
FBgn0263832,0.0,13.0
FBgn0031608,1.0,13.0
FBgn0003062,0.0,13.0
FBgn0010316,21.0,13.0
FBgn0035371,1.0,13.0
FBgn0035956,5.0,13.0
FBgn0033527,0.0,13.0
FBgn0001612,1.0,13.0
FBgn0022942,0.0,13.0
FBgn0031894,1.0,13.0
FBgn0039183,3.0,13.0
FBgn0031942,0.0,13.0
FBgn0014388,38.0,13.0
FBgn0260859,1.0,13.0
FBgn0003891,1.0,13.0
FBgn0034654,0.0,13.0
FBgn0261064,3.0,13.0
FBgn0040273,3.0,13.0
FBgn0035473,0.0,13.0
FBgn0039169,2.0,13.0
FBgn0265464,13.0,13.0
FBgn0031093,0.0,13.0
FBgn0038773,0.0,13.0
FBgn0267791,2.0,13.0
FBgn0002736,6.0,13.0
FBgn0037270,0.0,13.0
FBgn0039932,3.0,13.0
FBgn0283521,18.0,13.0
FBgn0262614,12.0,13.0
FBgn0002023,4.0,13.0
FBgn0011278,1.0,13.0
FBgn0011335,0.0,13.0
FBgn0015721,1.0,12.0
FBgn0002633,6.0,12.0
FBgn0039016,15.0,12.0
FBgn0039013,0.0,12.0
FBgn0013751,2.0,12.0
FBgn0017581,9.0,12.0
FBgn0035691,0.0,12.0
FBgn0031492,3.0,12.0
FBgn0034534,2.0,12.0
FBgn0025776,1.0,12.0
FBgn0043364,7.0,12.0
FBgn0004401,0.0,12.0
FBgn0284442,0.0,12.0
FBgn0028398,0.0,12.0
FBgn0031613,1.0,12.0
FBgn0004860,13.0,12.0
FBgn0003888,1.0,12.0
FBgn0036258,0.0,12.0
FBgn0029840,6.0,12.0
FBgn0028507,0.0,12.0
FBgn0034641,5.0,12.0
FBgn0023177,0.0,12.0
FBgn0036661,0.0,12.0
FBgn0004687,0.0,12.0
FBgn0003557,11.0,12.0
FBgn0003507,8.0,12.0
FBgn0050431,0.0,12.0
FBgn0000426,0.0,12.0
FBgn0286788,0.0,12.0
FBgn0043884,10.0,12.0
FBgn0010438,0.0,12.0
FBgn0263102,10.0,12.0
FBgn0014029,1.0,12.0
FBgn0037044,1.0,12.0
FBgn0030067,0.0,12.0
FBgn0041604,18.0,12.0
FBgn0025674,0.0,12.0
FBgn0264075,6.0,12.0
FBgn0039270,1.0,12.0
FBgn0001142,0.0,12.0
FBgn0023180,0.0,12.0
FBgn0023097,7.0,12.0
FBgn0035194,0.0,12.0
FBgn0086532,3.0,12.0
FBgn0040206,10.0,12.0
FBgn0013997,0.0,12.0
FBgn0002780,1.0,12.0
FBgn0036771,0.0,12.0
FBgn0035060,3.0,12.0
FBgn0000289,7.0,12.0
FBgn0010441,3.0,12.0
FBgn0027794,1.0,12.0
FBgn0035720,0.0,12.0
FBgn0029856,0.0,12.0
FBgn0024732,1.0,12.0
FBgn0266724,1.0,12.0
FBgn0260945,69.0,12.0
FBgn0037371,1.0,12.0
FBgn0035016,1.0,12.0
FBgn0004595,19.0,12.0
FBgn0034634,0.0,12.0
FBgn0038964,0.0,12.0
FBgn0036537,0.0,12.0
FBgn0011289,0.0,12.0
FBgn0262743,4.0,12.0
FBgn0014127,3.0,12.0
FBgn0032260,0.0,12.0
FBgn0011742,1.0,12.0
FBgn0013733,33.0,12.0
FBgn0025815,0.0,12.0
FBgn0039667,0.0,12.0
FBgn0038927,0.0,12.0
FBgn0259246,1.0,12.0
FBgn0003884,6.0,12.0
FBgn0032929,0.0,12.0
FBgn0026597,28.0,12.0
FBgn0039731,1.0,12.0
FBgn0032705,0.0,12.0
FBgn0005411,0.0,12.0
FBgn0002924,7.0,12.0
FBgn0262515,0.0,12.0
FBgn0039209,1.0,12.0
FBgn0031782,0.0,12.0
FBgn0032859,0.0,12.0
FBgn0029891,96.0,12.0
FBgn0026250,4.0,12.0
FBgn0010741,4.0,12.0
FBgn0038065,3.0,12.0
FBgn0040230,3.0,12.0
FBgn0037345,0.0,12.0
FBgn0260397,19.0,12.0
FBgn0001263,1.0,12.0
FBgn0051244,0.0,12.0
FBgn0037652,0.0,12.0
FBgn0005660,10.0,12.0
FBgn0261976,0.0,12.0
FBgn0019968,1.0,12.0
FBgn0039711,0.0,12.0
FBgn0014454,0.0,12.0
FBgn0013269,1.0,12.0
FBgn0038371,0.0,12.0
FBgn0034617,0.0,12.0
FBgn0260861,1.0,12.0
FBgn0002922,1.0,12.0
FBgn0010551,0.0,11.0
FBgn0261850,5.0,11.0
FBgn0004052,2.0,11.0
FBgn0004795,3.0,11.0
FBgn0022238,6.0,11.0
FBgn0037921,0.0,11.0
FBgn0045862,4.0,11.0
FBgn0053557,0.0,11.0
FBgn0000490,120.0,11.0
FBgn0028744,0.0,11.0
FBgn0032485,0.0,11.0
FBgn0017577,0.0,11.0
FBgn0023509,3.0,11.0
FBgn0033605,0.0,11.0
FBgn0034879,4.0,11.0
FBgn0033526,5.0,11.0
FBgn0000317,8.0,11.0
FBgn0036450,1.0,11.0
FBgn0000137,5.0,11.0
FBgn0000229,137.0,11.0
FBgn0014269,0.0,11.0
FBgn0011826,22.0,11.0
FBgn0003460,15.0,11.0
FBgn0260970,5.0,11.0
FBgn0001320,15.0,11.0
FBgn0045759,0.0,11.0
FBgn0086757,0.0,11.0
FBgn0033627,1.0,11.0
FBgn0001170,0.0,11.0
FBgn0032256,1.0,11.0
FBgn0015271,1.0,11.0
FBgn0034479,0.0,11.0
FBgn0037114,0.0,11.0
FBgn0011754,0.0,11.0
FBgn0000448,7.0,11.0
FBgn0086706,4.0,11.0
FBgn0010421,0.0,11.0
FBgn0010278,0.0,11.0
FBgn0262127,14.0,11.0
FBgn0035643,0.0,11.0
FBgn0030234,1.0,11.0
FBgn0039691,1.0,11.0
FBgn0028982,0.0,11.0
FBgn0266723,0.0,11.0
FBgn0016687,1.0,11.0
FBgn0030938,0.0,11.0
FBgn0003861,20.0,11.0
FBgn0028931,0.0,11.0
FBgn0266711,5.0,11.0
FBgn0262733,26.0,11.0
FBgn0035444,0.0,11.0
FBgn0022985,0.0,11.0
FBgn0010382,177.0,11.0
FBgn0035001,6.0,11.0
FBgn0086355,5.0,11.0
FBgn0015838,25.0,11.0
FBgn0039737,2.0,11.0
FBgn0036141,3.0,11.0
FBgn0033260,5.0,11.0
FBgn0027948,5.0,11.0
FBgn0287864,10.0,11.0
FBgn0001961,6.0,11.0
FBgn0027259,0.0,11.0
FBgn0011674,8.0,11.0
FBgn0030944,0.0,11.0
FBgn0046704,12.0,11.0
FBgn0036277,0.0,11.0
FBgn0004380,4.0,11.0
FBgn0003890,1.0,11.0
FBgn0260934,19.0,11.0
FBgn0027360,1.0,11.0
FBgn0015331,1.0,11.0
FBgn0033935,5.0,11.0
FBgn0038816,28.0,11.0
FBgn0001169,151.0,11.0
FBgn0033402,10.0,11.0
FBgn0002441,9.0,11.0
FBgn0034282,0.0,11.0
FBgn0030874,0.0,11.0
FBgn0026430,0.0,11.0
FBgn0034814,0.0,11.0
FBgn0029006,6.0,11.0
FBgn0030455,0.0,11.0
FBgn0010768,1.0,11.0
FBgn0004643,1.0,11.0
FBgn0260860,0.0,11.0
FBgn0286567,0.0,11.0
FBgn0031977,1.0,11.0
FBgn0036184,0.0,11.0
FBgn0034264,5.0,11.0
FBgn0040345,0.0,11.0
FBgn0032408,0.0,11.0
FBgn0030871,0.0,11.0
FBgn0261793,7.0,11.0
FBgn0025741,15.0,11.0
FBgn0028327,0.0,11.0
FBgn0014417,0.0,11.0
FBgn0000250,18.0,11.0
FBgn0039355,0.0,11.0
FBgn0039343,0.0,11.0
FBgn0264975,23.0,11.0
FBgn0019809,1.0,11.0
FBgn0004606,4.0,11.0
FBgn0023529,0.0,11.0
FBgn0023001,2.0,11.0
FBgn0259113,2.0,11.0
FBgn0035236,0.0,11.0
FBgn0031529,0.0,11.0
FBgn0030699,0.0,11.0
FBgn0264694,3.0,11.0
FBgn0031375,16.0,11.0
FBgn0011745,1.0,11.0
FBgn0038224,0.0,11.0
FBgn0002985,0.0,11.0
FBgn0039854,0.0,11.0
FBgn0000635,32.0,11.0
FBgn0039403,0.0,11.0
FBgn0052121,0.0,11.0
FBgn0029123,5.0,11.0
FBgn0031546,0.0,11.0
FBgn0040336,7.0,11.0
FBgn0285910,1.0,11.0
FBgn0030268,1.0,11.0
FBgn0038320,4.0,11.0
FBgn0023172,17.0,11.0
FBgn0263930,20.0,10.0
FBgn0260655,0.0,10.0
FBgn0015380,8.0,10.0
FBgn0050344,0.0,10.0
FBgn0040475,21.0,10.0
FBgn0015772,4.0,10.0
FBgn0263855,8.0,10.0
FBgn0051453,8.0,10.0
FBgn0001179,6.0,10.0
FBgn0032404,0.0,10.0
FBgn0024811,3.0,10.0
FBgn0032491,0.0,10.0
FBgn0002466,5.0,10.0
FBgn0028979,1.0,10.0
FBgn0037549,0.0,10.0
FBgn0033378,3.0,10.0
FBgn0003041,144.0,10.0
FBgn0037584,0.0,10.0
FBgn0035848,0.0,10.0
FBgn0003300,20.0,10.0
FBgn0037655,0.0,10.0
FBgn0037573,3.0,10.0
FBgn0263829,0.0,10.0
FBgn0001990,6.0,10.0
FBgn0011817,40.0,10.0
FBgn0001077,26.0,10.0
FBgn0033183,0.0,10.0
FBgn0003575,5.0,10.0
FBgn0262579,5.0,10.0
FBgn0037022,0.0,10.0
FBgn0039055,4.0,10.0
FBgn0026598,11.0,10.0
FBgn0022097,0.0,10.0
FBgn0011710,0.0,10.0
FBgn0278604,0.0,10.0
FBgn0011758,9.0,10.0
FBgn0052831,0.0,10.0
FBgn0283477,1.0,10.0
FBgn0039124,0.0,10.0
FBgn0015625,4.0,10.0
FBgn0038975,5.0,10.0
FBgn0029801,0.0,10.0
FBgn0261461,6.0,10.0
FBgn0286778,3.0,10.0
FBgn0026319,14.0,10.0
FBgn0000577,12.0,10.0
FBgn0003882,5.0,10.0
FBgn0005642,0.0,10.0
FBgn0038989,0.0,10.0
FBgn0038922,2.0,10.0
FBgn0036850,0.0,10.0
FBgn0035625,1.0,10.0
FBgn0038478,1.0,10.0
FBgn0034728,4.0,10.0
FBgn0028992,9.0,10.0
FBgn0038530,0.0,10.0
FBgn0052219,0.0,10.0
FBgn0038550,0.0,10.0
FBgn0011230,7.0,10.0
FBgn0031050,0.0,10.0
FBgn0005672,45.0,10.0
FBgn0028369,5.0,10.0
FBgn0026427,0.0,10.0
FBgn0261588,1.0,10.0
FBgn0029688,1.0,10.0
FBgn0030992,0.0,10.0
FBgn0043012,1.0,10.0
FBgn0020616,1.0,10.0
FBgn0037275,0.0,10.0
FBgn0035107,0.0,10.0
FBgn0086347,3.0,10.0
FBgn0035294,0.0,10.0
FBgn0010215,12.0,10.0
FBgn0002183,0.0,10.0
FBgn0011771,10.0,10.0
FBgn0034537,0.0,10.0
FBgn0005638,18.0,10.0
FBgn0086711,1.0,10.0
FBgn0061200,0.0,10.0
FBgn0032858,0.0,10.0
FBgn0030409,0.0,10.0
FBgn0002872,0.0,10.0
FBgn0035281,0.0,10.0
FBgn0037094,0.0,10.0
FBgn0035335,0.0,10.0
FBgn0033010,1.0,10.0
FBgn0037025,5.0,10.0
FBgn0261276,12.0,10.0
FBgn0013732,1.0,10.0
FBgn0023181,0.0,10.0
FBgn0033062,0.0,10.0
FBgn0030269,0.0,10.0
FBgn0008636,0.0,10.0
FBgn0001133,2.0,10.0
FBgn0020617,0.0,10.0
FBgn0027951,0.0,10.0
FBgn0287767,0.0,10.0
FBgn0021906,0.0,10.0
FBgn0011655,14.0,10.0
FBgn0030196,0.0,10.0
FBgn0003963,10.0,10.0
FBgn0003720,9.0,10.0
FBgn0003268,5.0,10.0
FBgn0039862,5.0,10.0
FBgn0020378,2.0,10.0
FBgn0261243,2.0,10.0
FBgn0005632,26.0,10.0
FBgn0024980,2.0,10.0
FBgn0000257,7.0,10.0
FBgn0004839,1.0,10.0
FBgn0051363,0.0,10.0
FBgn0038303,0.0,10.0
FBgn0010488,0.0,10.0
FBgn0025366,2.0,10.0
FBgn0266450,4.0,10.0
FBgn0263106,7.0,10.0
FBgn0037844,0.0,10.0
FBgn0051708,0.0,10.0
FBgn0000377,2.0,10.0
FBgn0023517,3.0,10.0
FBgn0001149,0.0,10.0
FBgn0037741,0.0,10.0
FBgn0040227,0.0,10.0
FBgn0032763,0.0,10.0
FBgn0022740,1.0,10.0
FBgn0038168,0.0,10.0
FBgn0012036,0.0,10.0
FBgn0036570,1.0,10.0
FBgn0004915,0.0,10.0
FBgn0032812,1.0,10.0
FBgn0038166,1.0,10.0
FBgn0032204,0.0,10.0
FBgn0041174,5.0,10.0
FBgn0261836,4.0,10.0
FBgn0036621,1.0,10.0
FBgn0044826,5.0,10.0
FBgn0263392,0.0,10.0
FBgn0038385,5.0,10.0
FBgn0259714,0.0,10.0
FBgn0004828,2.0,10.0
FBgn0037770,0.0,10.0
FBgn0022699,0.0,10.0
FBgn0020765,0.0,10.0
FBgn0024277,25.0,10.0
FBgn0082831,1.0,10.0
FBgn0022935,0.0,10.0
FBgn0031995,0.0,10.0
FBgn0266674,5.0,10.0
FBgn0033806,0.0,10.0
FBgn0039972,0.0,9.0
FBgn0039883,4.0,9.0
FBgn0002873,4.0,9.0
FBgn0010038,0.0,9.0
FBgn0030276,2.0,9.0
FBgn0287825,4.0,9.0
FBgn0025802,4.0,9.0
FBgn0004581,6.0,9.0
FBgn0030087,0.0,9.0
FBgn0010246,2.0,9.0
FBgn0003741,8.0,9.0
FBgn0004864,42.0,9.0
FBgn0028421,1.0,9.0
FBgn0026150,1.0,9.0
FBgn0001180,12.0,9.0
FBgn0037613,2.0,9.0
FBgn0039860,0.0,9.0
FBgn0288470,1.0,9.0
FBgn0039861,2.0,9.0
FBgn0016053,1.0,9.0
FBgn0035976,9.0,9.0
FBgn0033458,0.0,9.0
FBgn0015296,3.0,9.0
FBgn0036480,0.0,9.0
FBgn0026401,12.0,9.0
FBgn0031692,0.0,9.0
FBgn0027054,1.0,9.0
FBgn0025700,0.0,9.0
FBgn0000606,14.0,9.0
FBgn0029882,0.0,9.0
FBgn0036556,0.0,9.0
FBgn0010453,8.0,9.0
FBgn0023458,0.0,9.0
FBgn0033212,0.0,9.0
FBgn0036448,6.0,9.0
FBgn0040308,1.0,9.0
FBgn0034217,0.0,9.0
FBgn0033206,0.0,9.0
FBgn0036494,6.0,9.0
FBgn0032863,3.0,9.0
FBgn0034401,0.0,9.0
FBgn0031090,4.0,9.0
FBgn0028429,2.0,9.0
FBgn0003023,11.0,9.0
FBgn0001987,8.0,9.0
FBgn0037882,0.0,9.0
